URL,MatchDateTime,Show,Snippet
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1247/end/1282,1/29/2024 11:21:02,Face the Nation,incredibly courageous work of our colleagues inside gaza. our producer mar juan ghoul and those in the fight. you have been in israel the better part of three weeks and in that time there has been
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1262/end/1297,1/29/2024 11:21:17,Face the Nation,"growing international pressure, including this ruling by the international court of justice, ord ordering israel to prevent genocide but stopping short of calling for a cease-fire."
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1294/end/1329,1/29/2024 11:21:49,Face the Nation,"casualties they're doing everything they can to avoid it. hamas hides in schools, tunnels, many israeli are giving examples of soldiers shooting unarmed citizens even hostages in one"
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1341/end/1376,1/29/2024 11:22:36,Face the Nation,"children ceo janti soeripto. you were just back from the region and looking at how much aid can get into gaza to help the kids you're so concerned about. what did you learn? thanks, margaret. just come back after a little over ten days in the region, and"
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1357/end/1392,1/29/2024 11:22:52,Face the Nation,"i made it all the way to the border, to the rafah crossing. i managed to see the hundreds of trucks waiting and wish to get in and what we're seeing is still that getting aid into gaza is still woefully inadequate."
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1389/end/1424,1/29/2024 11:23:24,Face the Nation,"into gaza every day and a mixture of aid and commercial supplies. so the number that is getting though is woefully inadequate, especially because the needs, of course, have skyrocketed. even if trucks come in, it is incredibly cumbersome process,"
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1435/end/1470,1/29/2024 11:24:10,Face the Nation,get any supplies into the north of gaza where there are still hundreds of thousands of people stranded. those pictures are just incredible showing what that area of rafah was like and ■now just the concentration of
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1479/end/1514,1/29/2024 11:24:54,Face the Nation,"but there, there is still an opportunity for people to flee. here in gaza, it is completely impossible and the density of the people on a very small space of land now with the constant"
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1528/end/1563,1/29/2024 11:25:43,Face the Nation,"diseases, diarrhea, now become life threatening because there are no medicine to actually treat them. the u.n. agency in gaza said itses of is are collapsing as aid is being paused because of this revelation by israel that"
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1543/end/1578,1/29/2024 11:25:58,Face the Nation,12 people were tied to the attack on october 7th. i know the israeli government is saying other aid organizations not tainted with terrorism can step in. you're one of those aid organizations. can you handle stepping in?
https://archive.org/details/KPIX_20240129_110000_Face_the_Nation#start/1576/end/1611,1/29/2024 11:26:31,Face the Nation,"let's not forget unrwa has had 13000 staff in gaza. save the children has 23, 23000 in gaza. yes. hundreds of community volunteers. i have to -- many aid organizations are in"
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/527/end/562,2/4/2024 14:09:02,State of the Union With Jake Tapper and Dana Bash,yemen. they are engaging in routine attacks on shipping in the red sea. there are near daily strikes between israel and hezbollah. much of this is rooted in the war between israel and hamas. my colleague peter bergen s
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/559/end/594,2/4/2024 14:09:34,State of the Union With Jake Tapper and Dana Bash,the red sea is obviously to a certain extent triggered by what's happening in gaza. but it's not the same thing. the hur outhis aren't just hitt ships related to israel. they are hitting a lot of ships from a lot of different countries.
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/576/end/611,2/4/2024 14:09:51,State of the Union With Jake Tapper and Dana Bash,we are trying to deal with the challenge to freedom of navigation in the red sea. that's a distinct challenge. the militia groups in iraq and syria are hitting our forces. we are responding. israel is dealing with the challenge of hamas in gaza and the threat from hezbollah in the north.
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/656/end/691,2/4/2024 14:11:11,State of the Union With Jake Tapper and Dana Bash,"responsibility for much of the instability in the middle east. that has to be factored into how we approach everything that we are doing and how israel has to approach everything it's doing. okay, jake sullivan, thank you for joining me. appreciate it. thank you."
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2369/end/2404,2/4/2024 14:39:44,State of the Union With Jake Tapper and Dana Bash,"standalone $17.6 billion bill to support israel, which means he will leave behind money for ukraine and more aid and changes in the laws on immigration. would you support that?"
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2386/end/2421,2/4/2024 14:40:01,State of the Union With Jake Tapper and Dana Bash,i support the concept. i have to see what the bill is all about. i would want to see what -- a bill dealing with israel and ukraine and the border all together as the senate seems to be doing. it would seem to me that if this
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2415/end/2450,2/4/2024 14:40:30,State of the Union With Jake Tapper and Dana Bash,"necessary to cobble together a comprehensive effort for congress to respond to ukraine, to israel, to the border in one fell swoop. you think it's a good first step? the white house said it wocoulde"
https://archive.org/details/CNNW_20240204_140000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2874/end/2909,2/4/2024 14:48:09,State of the Union With Jake Tapper and Dana Bash,"350000 jobs created, 4.5% job growth. what's donald trump going to do? the other issue is gaza. that's another thing that -- if you look at the issues affectsing affects"
https://archive.org/details/KGO_20240204_160000_This_Week_With_George_Stephanopoulos#start/239/end/274,2/4/2024 16:04:14,This Week With George Stephanopoulos,"israel's bombardment in gaza continues, stability in this part of the world will be threatened, george. george: in fact, marcus, we have heard from the houthis. they're vowing to respond. reporter: that's right. they have vowed to keep up their attacks on those ships in the"
https://archive.org/details/KGO_20240204_160000_This_Week_With_George_Stephanopoulos#start/255/end/290,2/4/2024 16:04:30,This Week With George Stephanopoulos,"red sea and that this will continue as long as the war in gaza is happening, and the houthis have said that they will only stop when a ceasefire is declared, and george, it is worth noting that these groups have still been able to carry out attacks despite the u.s. air strikes. george?"
